emp_no,first_name,last_name,salary,title,from_date
296438,Along,Kushnir,40000,Senior Staff,1985-05-03
296447,Roselyn,Boreale,62496,Engineer,1996-10-03
296470,Kannan,Nitta,67168,Engineer,1991-05-19
296470,Kannan,Nitta,67168,Senior Engineer,2000-05-18
296471,Marlo,Scallan,44939,Engineer,1987-12-15
296471,Marlo,Scallan,44939,Senior Engineer,1995-12-15
296475,Terresa,Kleiser,48863,Assistant Engineer,1985-05-24
296475,Terresa,Kleiser,48863,Engineer,1994-05-24
296480,Duro,Klassen,45771,Engineer,1989-07-13
296480,Duro,Klassen,45771,Senior Engineer,1998-07-13
296481,Conal,Lunt,44265,Engineer,1997-10-01
296514,Zito,Underwood,64508,Senior Staff,1990-03-09
296514,Zito,Underwood,64508,Staff,1985-03-09
296524,Nimmagadda,Msuda,55080,Engineer,1989-10-21
296524,Nimmagadda,Msuda,55080,Senior Engineer,1997-10-21
296539,Oscal,Hettesheimer,50078,Senior Staff,1990-11-13
296543,Alagu,Peek,42448,Staff,1997-01-10
296549,Pascal,Caine,43766,Technique Leader,1993-02-27
296554,Genta,Atrawala,45252,Senior Staff,1987-06-28
296555,Tuval,Chiodo,40000,Senior Staff,1991-02-02
296555,Tuval,Chiodo,40000,Staff,1985-02-02
296569,Gila,Lindenbaum,73845,Senior Staff,1992-10-11
296571,Shaleah,Ramras,57742,Senior Staff,1991-07-15
296571,Shaleah,Ramras,57742,Staff,1985-07-15
296581,Karoline,Kakkad,49703,Engineer,1988-12-15
296581,Karoline,Kakkad,49703,Senior Engineer,1996-12-15
296589,Tran,Gammage,67712,Engineer,1999-08-04
296599,Lalit,Beilner,71139,Assistant Engineer,1989-04-25
296599,Lalit,Beilner,71139,Engineer,1995-04-25
296599,Lalit,Beilner,71139,Senior Engineer,2001-04-24
296605,Karlis,Tischendorf,60594,Senior Staff,1991-04-26
296605,Karlis,Tischendorf,60594,Staff,1986-04-26
296619,Frederique,Brickell,52470,Engineer,1997-01-11
296619,Frederique,Brickell,52470,Senior Engineer,2002-01-11
296625,Goa,Erdi,57722,Senior Staff,1990-05-10
296625,Goa,Erdi,57722,Staff,1985-05-10
296637,Francoise,Daescu,43771,Engineer,1987-12-07
296637,Francoise,Daescu,43771,Senior Engineer,1996-12-06
296643,Almudena,Cannard,52062,Staff,1998-01-20
296648,JiYoung,Papsdorf,49674,Engineer,1985-08-04
296648,JiYoung,Papsdorf,49674,Senior Engineer,1992-08-04
296653,Emran,McClure,52122,Engineer,1985-02-12
296653,Emran,McClure,52122,Senior Engineer,1991-02-12
296662,Kagan,Kavraki,44516,Engineer,1985-04-03
296662,Kagan,Kavraki,44516,Senior Engineer,1992-04-03
296671,Piyawadee,Jiafu,67399,Engineer,1999-03-22
296676,Zeydy,Hockney,79574,Senior Staff,1996-10-15
296676,Zeydy,Hockney,79574,Staff,1988-10-15
296686,Odoardo,Felder,40000,Engineer,1985-05-20
296686,Odoardo,Felder,40000,Senior Engineer,1992-05-20
296693,Khedija,Lunn,40000,Engineer,1985-07-06
296693,Khedija,Lunn,40000,Senior Engineer,1990-07-06
296701,Hirochika,Osgood,54151,Senior Staff,1995-01-12
296701,Hirochika,Osgood,54151,Staff,1986-01-12
296708,Odinaldo,Siepmann,48381,Assistant Engineer,1986-08-21
296708,Odinaldo,Siepmann,48381,Engineer,1991-08-21
296708,Odinaldo,Siepmann,48381,Senior Engineer,1996-08-20
296724,Sajjad,Osgood,65612,Engineer,1986-05-20
296724,Sajjad,Osgood,65612,Senior Engineer,1994-05-20
296733,Kwan,Hofstetter,50583,Engineer,1990-11-11
296733,Kwan,Hofstetter,50583,Senior Engineer,1997-11-11
296735,Satyanarayana,Iacovou,65494,Senior Staff,1997-01-25
296735,Satyanarayana,Iacovou,65494,Staff,1988-01-26
296757,Mandell,Rabehasaina,40000,Engineer,1992-02-10
296757,Mandell,Rabehasaina,40000,Senior Engineer,1998-02-09
296761,Toshimi,Chartres,60889,Senior Staff,1994-01-30
296761,Toshimi,Chartres,60889,Staff,1988-01-31
296763,Aran,Brookman,46514,Staff,1997-12-14
296766,Tristan,Oxman,40000,Engineer,1986-03-24
296766,Tristan,Oxman,40000,Senior Engineer,1994-03-24
296775,Uinam,Itschner,40000,Staff,2000-01-31
296786,Kauko,Ranai,57268,Engineer,1992-03-19
296786,Kauko,Ranai,57268,Senior Engineer,2000-03-19
296790,Shaleah,Oppitz,40000,Senior Engineer,2000-01-20
296797,Pranav,Heijenga,61665,Senior Staff,1987-08-21
296799,Jianwen,Pollacia,59122,Senior Staff,1995-08-16
296799,Jianwen,Pollacia,59122,Staff,1988-08-15
296800,Remmert,Haraldson,94110,Staff,1999-12-27
296816,Aris,Macedo,40000,Engineer,1997-04-10
296819,Arvin,Massonet,40000,Senior Staff,1992-07-14
296819,Arvin,Massonet,40000,Staff,1986-07-15
296821,Charlene,Cooman,81638,Senior Staff,1993-01-28
296821,Charlene,Cooman,81638,Staff,1986-01-28
296825,Hongzue,Iivonen,55898,Engineer,1992-06-28
296825,Hongzue,Iivonen,55898,Senior Engineer,2000-06-28
296829,Jaroslava,Rothenberg,40000,Senior Staff,1994-02-11
296829,Jaroslava,Rothenberg,40000,Staff,1985-02-11
296833,Naftaly,Lubachevsky,66370,Senior Engineer,1985-04-18
296836,Xumin,Michaeli,40000,Senior Staff,1994-03-27
296836,Xumin,Michaeli,40000,Staff,1985-03-27
296845,Christfried,Melter,60418,Assistant Engineer,1987-01-24
296845,Christfried,Melter,60418,Engineer,1996-01-24
296848,Jianhua,Kermarrec,79420,Senior Staff,1995-05-27
296848,Jianhua,Kermarrec,79420,Staff,1989-05-27
296857,Toshimo,Reghbati,124357,Senior Staff,1995-12-11
296857,Toshimo,Reghbati,124357,Staff,1986-12-11
296870,Sanjeeva,Bahl,40000,Senior Engineer,1993-07-26
296877,Sangeeta,Ventosa,62909,Staff,1997-09-10
296882,Vugranam,Armand,47675,Engineer,1985-10-03
296882,Vugranam,Armand,47675,Senior Engineer,1993-10-03
296884,Nevin,Krichel,40000,Engineer,1985-08-15
296884,Nevin,Krichel,40000,Senior Engineer,1991-08-15
296904,Martijn,Stenning,40000,Senior Staff,1997-11-13
296904,Martijn,Stenning,40000,Staff,1990-11-13
296906,Fumiyo,Gips,62370,Senior Staff,1997-04-12
296906,Fumiyo,Gips,62370,Staff,1988-04-12
296907,Valery,Wolniewicz,40000,Staff,1997-06-17
296910,Sampalli,Conia,65559,Senior Staff,1991-06-28
296910,Sampalli,Conia,65559,Staff,1986-06-28
296911,Yefim,Heinisuo,40000,Engineer,1996-06-12
296924,Masanao,Ciolek,40000,Engineer,1990-09-09
296924,Masanao,Ciolek,40000,Senior Engineer,1999-09-09
296931,Baruch,Angelopoulos,40000,Engineer,1991-04-22
296931,Baruch,Angelopoulos,40000,Senior Engineer,1999-04-22
296939,Hugo,Chimia,40000,Senior Engineer,1995-01-10
296953,Sibyl,Dahlbom,44304,Engineer,1988-11-02
296953,Sibyl,Dahlbom,44304,Senior Engineer,1993-11-02
296963,Kellie,Gopalakrishnan,47595,Senior Engineer,1988-10-23
296965,Munenori,Krohm,65555,Engineer,1988-02-06
296965,Munenori,Krohm,65555,Senior Engineer,1994-02-05
296967,Amabile,Gronowski,40847,Engineer,1987-05-22
296967,Amabile,Gronowski,40847,Senior Engineer,1993-05-21
296980,Marlo,Kulisch,40000,Engineer,1986-11-16
296980,Marlo,Kulisch,40000,Senior Engineer,1994-11-16
296984,Billie,Harbusch,49557,Senior Engineer,1993-02-18
297006,Weiru,Etalle,59076,Senior Staff,1996-09-20
297006,Weiru,Etalle,59076,Staff,1991-09-21
297024,Lakshmi,Pews,40000,Senior Staff,1997-11-20
297024,Lakshmi,Pews,40000,Staff,1988-11-20
297026,Niranjan,Schaar,63468,Senior Staff,1996-12-20
297026,Niranjan,Schaar,63468,Staff,1987-12-21
297032,Satyanarayana,Panwar,45933,Senior Staff,1996-02-11
297032,Satyanarayana,Panwar,45933,Staff,1991-02-11
297061,Gita,Kumaresan,76331,Engineer,1985-02-07
297061,Gita,Kumaresan,76331,Senior Engineer,1993-02-07
297072,Mariangiola,Staudhammer,41313,Technique Leader,1987-12-24
297081,Heeju,Glowinski,40981,Engineer,1991-12-28
297081,Heeju,Glowinski,40981,Senior Engineer,1996-12-27
297100,Bangqing,Schaap,65856,Staff,1997-08-03
297117,Horward,Gist,81135,Senior Staff,1987-03-28
297118,Candida,Collette,40000,Engineer,1986-08-04
297118,Candida,Collette,40000,Senior Engineer,1995-08-04
297120,Oscal,Usdin,40667,Senior Engineer,1993-06-18
297122,Jiann,Murthy,68779,Engineer,1987-03-31
297122,Jiann,Murthy,68779,Senior Engineer,1996-03-30
297125,Morrie,Rullman,42144,Senior Staff,1995-07-20
297125,Morrie,Rullman,42144,Staff,1986-07-20
297131,Kokou,Bade,53901,Engineer,1991-07-14
297131,Kokou,Bade,53901,Senior Engineer,1999-07-14
297135,Bezalel,Acton,44022,Engineer,1994-05-22
297135,Bezalel,Acton,44022,Senior Engineer,2001-05-22
297138,Wanqing,Morrin,40000,Senior Staff,1997-07-30
297138,Wanqing,Morrin,40000,Staff,1991-07-31
297140,Akeel,Zizka,50867,Engineer,1995-06-10
297150,Sreenivas,Puppe,48625,Engineer,1985-07-04
297150,Sreenivas,Puppe,48625,Senior Engineer,1993-07-04
297166,Mayumi,Doering,48282,Senior Engineer,1986-04-08
297167,Dipayan,Ligten,44596,Senior Engineer,1988-11-28
297169,Vincent,Rousseau,102822,Senior Staff,1995-06-08
297169,Vincent,Rousseau,102822,Staff,1987-06-08
297178,Chenyi,Vural,40000,Engineer,1994-02-10
297178,Chenyi,Vural,40000,Senior Engineer,1999-02-10
297181,Claude,Zhiwei,40012,Engineer,1988-01-30
297181,Claude,Zhiwei,40012,Senior Engineer,1994-01-29
297182,Zdislav,Lodder,43428,Engineer,1989-08-13
297182,Zdislav,Lodder,43428,Senior Engineer,1996-08-13
297188,Chaoyi,Impagliazzo,51338,Engineer,1994-04-24
297188,Chaoyi,Impagliazzo,51338,Senior Engineer,1999-04-24
297201,Adamantios,Rahier,44879,Engineer,1988-09-24
297201,Adamantios,Rahier,44879,Senior Engineer,1997-09-24
297207,Yunming,Prochazka,58832,Senior Staff,1996-03-01
297207,Yunming,Prochazka,58832,Staff,1990-03-02
297218,Teruyuki,Alameldin,46998,Senior Staff,1995-07-16
297218,Teruyuki,Alameldin,46998,Staff,1987-07-16
297219,Rajmohan,Itzfeldt,70931,Senior Staff,1996-07-10
297219,Rajmohan,Itzfeldt,70931,Staff,1988-07-10
297229,Yahiko,Emmart,57121,Engineer,1985-02-26
297229,Yahiko,Emmart,57121,Senior Engineer,1993-02-26
297254,Kazuhito,Ressouche,40000,Senior Engineer,1988-07-01
297265,Chenxi,Leijenhorst,40000,Senior Engineer,1985-12-09
297270,Masoud,Zucker,56697,Staff,1998-09-17
297273,Tokuyasu,Frolund,72297,Senior Staff,1994-10-18
297273,Tokuyasu,Frolund,72297,Staff,1985-10-18
297281,Hidekazu,Terekhov,63340,Senior Staff,1996-05-21
297300,Gill,Lubachevsky,40000,Engineer,1985-10-14
297300,Gill,Lubachevsky,40000,Senior Engineer,1994-10-14
297304,Sukumar,Foote,43697,Staff,1999-10-04
297307,Michaela,Trelles,43547,Senior Staff,2001-11-10
297307,Michaela,Trelles,43547,Staff,1996-11-10
297314,Tetsushi,Junet,60441,Engineer,1985-03-14
297314,Tetsushi,Junet,60441,Senior Engineer,1994-03-14
297326,Anestis,Fasbender,53507,Senior Staff,1996-07-13
297326,Anestis,Fasbender,53507,Staff,1991-07-14
297328,Irene,Serov,55919,Engineer,1993-10-26
297332,Gita,Lorie,40000,Assistant Engineer,1993-03-03
297332,Gita,Lorie,40000,Engineer,2002-03-03
297343,Xianlong,Kinley,61688,Senior Engineer,1985-07-17
297351,Magy,Barreiro,65998,Senior Staff,2000-03-20
297351,Magy,Barreiro,65998,Staff,1995-03-21
297353,Vesna,Ramalingam,40000,Senior Staff,1993-09-23
297353,Vesna,Ramalingam,40000,Staff,1987-09-24
297381,Gio,Muhling,102742,Senior Staff,1996-12-26
297381,Gio,Muhling,102742,Staff,1988-12-26
297390,Eishiro,Takanami,41675,Engineer,1987-01-14
297390,Eishiro,Takanami,41675,Senior Engineer,1995-01-14
297402,Hailing,Ghemri,40000,Senior Staff,1996-07-12
297402,Hailing,Ghemri,40000,Staff,1991-07-13
297405,Susanna,Eterovic,40000,Engineer,1994-01-27
297405,Susanna,Eterovic,40000,Senior Engineer,2002-01-27
297406,Shaowei,Pleszkun,40000,Engineer,1989-03-16
297406,Shaowei,Pleszkun,40000,Senior Engineer,1995-03-16
297410,Danel,Setlzner,45939,Senior Staff,1994-10-27
297423,Nirmal,Luca,40000,Engineer,1997-03-23
297423,Nirmal,Luca,40000,Senior Engineer,2002-03-23
297435,Anyuan,Rouquie,53991,Technique Leader,1990-02-11
297438,Kiyotoshi,Besselaar,40861,Senior Staff,1997-09-26
297438,Kiyotoshi,Besselaar,40861,Staff,1988-09-26
297444,Alain,Kading,41401,Senior Engineer,1996-01-04
297451,Randy,Hofmeyr,40000,Engineer,1988-12-18
297451,Randy,Hofmeyr,40000,Senior Engineer,1994-12-18
297455,Candido,Boudaillier,40000,Assistant Engineer,1986-12-25
297455,Candido,Boudaillier,40000,Engineer,1994-12-25
297469,Zito,Weedon,51447,Engineer,1991-03-28
297469,Zito,Weedon,51447,Senior Engineer,1998-03-28
297486,Qingxiang,Ducloy,40000,Senior Staff,2002-05-02
297486,Qingxiang,Ducloy,40000,Staff,1996-05-02
297497,Dulce,Frijda,53595,Senior Engineer,1988-10-14
297510,Gift,Restivo,43958,Senior Staff,1993-07-01
297510,Gift,Restivo,43958,Staff,1985-07-01
297515,Florina,Erni,65817,Engineer,1985-05-01
297515,Florina,Erni,65817,Senior Engineer,1994-05-01
297536,Gao,Debuse,40000,Senior Staff,1987-06-23
297542,Vatsa,Rodite,42231,Senior Staff,1994-05-10
297542,Vatsa,Rodite,42231,Staff,1987-05-10
297548,Owen,Chiodo,40000,Senior Staff,1991-10-28
297548,Owen,Chiodo,40000,Staff,1985-10-28
297552,Claudi,Buchter,88722,Senior Staff,1991-09-23
297552,Claudi,Buchter,88722,Staff,1985-09-23
297558,Sushant,Candan,46375,Engineer,1988-03-03
297558,Sushant,Candan,46375,Senior Engineer,1994-03-03
297563,Mechthild,Hedayat,40000,Staff,1996-07-20
297566,Demin,Marquardt,50579,Engineer,1990-08-31
297566,Demin,Marquardt,50579,Senior Engineer,1996-08-30
297580,Zhonghui,Seiwald,67887,Senior Staff,1992-01-10
297580,Zhonghui,Seiwald,67887,Staff,1986-01-10
297592,Goncalo,Baezner,76910,Senior Staff,1995-01-11
297592,Goncalo,Baezner,76910,Staff,1986-01-11
297594,Atreye,Picht,58729,Senior Staff,1995-11-23
297594,Atreye,Picht,58729,Staff,1987-11-23
297616,Eldridge,Stafford,61993,Senior Staff,1993-04-12
297616,Eldridge,Stafford,61993,Staff,1987-04-13
297621,Mohammed,Bugaenko,49827,Engineer,1993-12-27
297621,Mohammed,Bugaenko,49827,Senior Engineer,2001-12-27
297639,Serenella,Auyong,48298,Engineer,1997-04-21
297639,Serenella,Auyong,48298,Senior Engineer,2002-04-21
297649,Rance,Egerstedt,57259,Engineer,1991-08-20
297649,Rance,Egerstedt,57259,Senior Engineer,2000-08-19
297653,Basem,Thombley,40000,Technique Leader,1991-04-28
297656,Boaz,Tchuente,61464,Senior Staff,1994-04-29
297656,Boaz,Tchuente,61464,Staff,1988-04-29
297667,Shirish,Mondadori,79583,Engineer,1988-03-22
297667,Shirish,Mondadori,79583,Senior Engineer,1997-03-22
297671,Yoshimitsu,Highland,63984,Staff,1997-07-14
297693,Collette,Fujisaki,45671,Senior Engineer,1988-06-16
297694,Armond,Simmel,40000,Engineer,1985-12-20
297694,Armond,Simmel,40000,Senior Engineer,1993-12-20
297706,Hatsukazu,Parfitt,76269,Senior Staff,1991-07-31
297706,Hatsukazu,Parfitt,76269,Staff,1985-07-31
297717,Nahid,Karnin,64816,Senior Staff,1999-02-09
297717,Nahid,Karnin,64816,Staff,1992-02-09
297728,Toshimitsu,Woycyznski,49056,Assistant Engineer,1995-06-01
297729,Shawna,Luce,49501,Staff,1996-11-11
297730,Alassane,Zallocco,40000,Engineer,1990-09-13
297730,Alassane,Zallocco,40000,Senior Engineer,1995-09-13
297740,Dhritiman,Masamoto,58826,Senior Staff,1990-02-06
297740,Dhritiman,Masamoto,58826,Staff,1985-02-06
297741,Claudi,Tetzlaff,40000,Engineer,1987-06-03
297741,Claudi,Tetzlaff,40000,Senior Engineer,1992-06-02
297746,Moon,Ghalwash,40000,Senior Staff,1997-08-24
297746,Moon,Ghalwash,40000,Staff,1989-08-24
297755,Kazuhide,Barvinok,40000,Engineer,1986-02-07
297755,Kazuhide,Barvinok,40000,Senior Engineer,1993-02-07
297776,Utpal,Ananiadou,60011,Senior Staff,1997-02-26
297776,Utpal,Ananiadou,60011,Staff,1988-02-27
297778,Gaurav,Riefers,72031,Senior Staff,1993-03-08
297778,Gaurav,Riefers,72031,Staff,1986-03-08
297795,Aksel,Baez,57330,Senior Staff,1991-11-08
297795,Aksel,Baez,57330,Staff,1985-11-08
297798,Hideo,Collavizza,40000,Senior Engineer,1986-09-16
297809,Theirry,Hatcliff,72269,Senior Staff,1994-03-18
297838,Babette,Axelband,40000,Staff,1998-06-04
297860,Herb,Kakkad,41035,Staff,1998-03-18
297872,Subhada,Murtha,40000,Senior Staff,2000-03-21
297872,Subhada,Murtha,40000,Staff,1993-03-21
297879,Percy,Claffy,59410,Engineer,1988-05-20
297879,Percy,Claffy,59410,Senior Engineer,1995-05-21
297882,Candida,Straney,49894,Senior Staff,1994-06-23
297882,Candida,Straney,49894,Staff,1986-06-23
297887,Taegyun,Itzigehl,53773,Staff,1999-04-25
297888,Chaosheng,Bennis,60896,Engineer,1988-04-02
297888,Chaosheng,Bennis,60896,Senior Engineer,1993-04-02
297895,Fen,Hebden,54159,Senior Staff,1994-10-07
297895,Fen,Hebden,54159,Staff,1988-10-07
297900,Fuqing,Bala,43928,Staff,1998-01-31
297907,Weiyi,Srimani,40000,Engineer,1992-12-19
297907,Weiyi,Srimani,40000,Senior Engineer,1998-12-19
297908,Hinrich,Peha,84722,Staff,1997-06-28
297914,Mark,Brandsma,40000,Engineer,1987-01-14
297914,Mark,Brandsma,40000,Senior Engineer,1992-01-14
297916,Jacopo,Atchley,58022,Staff,1998-12-14
297948,Kristinn,Adachi,40000,Senior Engineer,1999-11-01
297956,Ewing,Sichman,40000,Senior Staff,1999-11-29
297956,Ewing,Sichman,40000,Staff,1990-11-29
297966,Matt,Stranks,64528,Senior Staff,1993-03-22
297966,Matt,Stranks,64528,Staff,1988-03-22
297968,Bedrich,Schauser,40000,Engineer,1987-04-27
297968,Bedrich,Schauser,40000,Senior Engineer,1994-04-27
297971,Tran,Peac,50756,Senior Staff,1986-09-28
297980,Danai,Angiulli,40000,Engineer,1985-04-29
297980,Danai,Angiulli,40000,Senior Engineer,1994-04-29
297987,Abdulla,Taubenfeld,40000,Engineer,1994-06-01
297987,Abdulla,Taubenfeld,40000,Senior Engineer,2000-05-31
298009,Niranjan,Schauser,78781,Senior Staff,1993-10-07
298009,Niranjan,Schauser,78781,Staff,1988-10-07
298020,Yuguang,Oxman,52443,Senior Staff,2002-01-27
298020,Yuguang,Oxman,52443,Staff,1996-01-28
298021,Rosella,Raoux,40000,Engineer,1999-10-11
298032,Kankanahalli,Dayana,40000,Engineer,1985-06-21
298032,Kankanahalli,Dayana,40000,Senior Engineer,1991-06-21
298034,Lobel,Heusch,51103,Senior Staff,1991-05-23
298034,Lobel,Heusch,51103,Staff,1986-05-23
298036,Ung,Trachtenberg,40000,Technique Leader,1996-09-13
298077,Marek,Berztiss,70912,Senior Staff,1996-10-05
298077,Marek,Berztiss,70912,Staff,1990-10-06
298087,Huican,Pluym,47091,Engineer,1986-05-08
298087,Huican,Pluym,47091,Senior Engineer,1993-05-08
298090,Otilia,Pelc,75408,Staff,1995-12-17
298093,Masanao,Birke,75877,Senior Staff,1993-07-24
298093,Masanao,Birke,75877,Staff,1988-07-24
298094,Shawna,Bahr,40000,Senior Staff,1998-09-11
298094,Shawna,Bahr,40000,Staff,1992-09-11
298109,Yahiko,Halloran,49040,Senior Staff,1994-09-22
298109,Yahiko,Halloran,49040,Staff,1986-09-22
298116,Gaetan,Zhang,40854,Senior Staff,1995-01-06
298116,Gaetan,Zhang,40854,Staff,1986-01-06
298137,Cathie,Bashian,59682,Senior Staff,1997-05-28
298137,Cathie,Bashian,59682,Staff,1988-05-28
298145,Lubomir,Fadgyas,77150,Senior Staff,1996-06-06
298145,Lubomir,Fadgyas,77150,Staff,1991-06-07
298147,Kerryn,Constantine,60207,Senior Staff,1993-01-30
298147,Kerryn,Constantine,60207,Staff,1988-01-31
298150,Sachio,Alblas,64394,Senior Staff,1994-11-26
298150,Sachio,Alblas,64394,Staff,1985-11-26
298164,Satyanarayana,Iivonen,40000,Engineer,1985-04-09
298164,Satyanarayana,Iivonen,40000,Senior Engineer,1994-04-09
298176,Yongmin,Siepmann,58172,Engineer,1985-02-20
298176,Yongmin,Siepmann,58172,Senior Engineer,1990-02-20
298177,Quingbo,Akaboshi,75057,Senior Staff,1995-11-15
298177,Quingbo,Akaboshi,75057,Staff,1986-11-15
298205,Chrisa,Shackell,40000,Staff,2000-01-22
298208,Roddy,Lipner,74223,Senior Staff,1998-06-18
298208,Roddy,Lipner,74223,Staff,1990-06-18
298214,Qiwen,Munch,52894,Senior Staff,1993-09-26
298214,Qiwen,Munch,52894,Staff,1985-09-26
298222,Lijia,Cunliffe,51734,Senior Staff,1994-03-12
298222,Lijia,Cunliffe,51734,Staff,1985-03-12
298232,Huai,Keohane,66768,Engineer,1987-11-18
298232,Huai,Keohane,66768,Senior Engineer,1993-11-17
298247,Shan,Comyn,84006,Senior Staff,1990-05-17
298247,Shan,Comyn,84006,Staff,1985-05-17
298253,Sven,Shinomoto,53244,Technique Leader,1987-12-26
298254,Sajjad,Paludetto,46017,Senior Staff,1994-03-26
298254,Sajjad,Paludetto,46017,Staff,1988-03-26
298261,Tommaso,Mateescu,47420,Engineer,1996-07-07
298261,Tommaso,Mateescu,47420,Senior Engineer,2002-07-07
298265,Gad,Yetto,40000,Engineer,1990-09-18
298265,Gad,Yetto,40000,Senior Engineer,1999-09-18
298269,Junsik,Slobodova,40000,Senior Staff,1999-11-26
298269,Junsik,Slobodova,40000,Staff,1991-11-26
298276,Zito,Sgarro,40000,Engineer,1995-06-01
298276,Zito,Sgarro,40000,Senior Engineer,2002-06-01
298277,Mary,Uludag,54340,Staff,1995-01-24
298293,Weijing,Avouris,40000,Senior Engineer,1986-08-22
298304,Khalid,Bahk,79588,Staff,1996-01-05
298308,Martijn,Lamparter,51090,Senior Engineer,1986-10-04
298311,Aleksander,Baar,62448,Engineer,1987-07-12
298311,Aleksander,Baar,62448,Senior Engineer,1996-07-11
298313,Hitofumi,Peris,46958,Engineer,1987-04-04
298313,Hitofumi,Peris,46958,Senior Engineer,1992-04-03
298325,Felicidad,Iisaku,52000,Engineer,1996-08-13
298333,Huican,Basart,69395,Senior Staff,1996-01-05
298333,Huican,Basart,69395,Staff,1988-01-05
298335,Guozhong,Ramsay,49582,Engineer,1985-07-06
298335,Guozhong,Ramsay,49582,Senior Engineer,1990-07-06
298358,Mingzeng,Chartres,40000,Engineer,1985-08-30
298358,Mingzeng,Chartres,40000,Senior Engineer,1990-08-30
298365,Mabhin,Ananiadou,47890,Engineer,1986-05-06
298365,Mabhin,Ananiadou,47890,Senior Engineer,1992-05-05
298372,Gad,Laurillard,44607,Engineer,1987-03-02
298372,Gad,Laurillard,44607,Senior Engineer,1992-03-01
298373,Tomokazu,Matzov,50040,Technique Leader,1994-07-14
298384,Fatemeh,Jiang,40000,Senior Staff,1996-05-23
298394,Maya,Hofstetter,57112,Senior Staff,1993-08-23
298394,Maya,Hofstetter,57112,Staff,1986-08-23
298402,Herb,Ghemri,40000,Engineer,1994-05-03
298402,Herb,Ghemri,40000,Senior Engineer,2001-05-03
298408,Fusako,Pardalos,40000,Engineer,1985-08-27
298408,Fusako,Pardalos,40000,Senior Engineer,1991-08-27
298426,Shirish,Dahlbom,40261,Senior Staff,1992-03-12
298453,Takahiro,Encarnacion,41822,Senior Staff,1988-09-18
298464,Leon,Oskamp,40000,Senior Staff,1993-03-01
298464,Leon,Oskamp,40000,Staff,1985-03-01
298468,Tsutomu,Jonsson,57663,Engineer,1989-12-26
298468,Tsutomu,Jonsson,57663,Senior Engineer,1995-12-26
298480,Kristinn,Perez,70261,Engineer,1995-07-10
298482,Claude,Radivojevic,40000,Assistant Engineer,1992-03-29
298482,Claude,Radivojevic,40000,Engineer,1999-03-30
298486,Volkmar,Katalagarianos,40000,Senior Engineer,1988-06-16
298491,Huiqun,Giaccio,57198,Engineer,1988-10-01
298491,Huiqun,Giaccio,57198,Senior Engineer,1995-10-02
298494,Kristen,Gist,40000,Engineer,1985-07-18
298494,Kristen,Gist,40000,Senior Engineer,1994-07-18
298500,Tremaine,Hennebert,54680,Senior Staff,1985-06-15
298547,Toshimitsu,Underwood,40000,Engineer,1993-11-05
298547,Toshimitsu,Underwood,40000,Senior Engineer,1998-11-05
298556,Zhenbing,Marletta,59231,Staff,1999-05-27
298575,Douadi,Driscoll,47388,Senior Staff,1993-11-18
298575,Douadi,Driscoll,47388,Staff,1988-11-18
298588,Conal,Nicolson,40963,Engineer,1989-03-15
298588,Conal,Nicolson,40963,Senior Engineer,1996-03-15
298592,Jiann,Bakhtari,40000,Engineer,1999-01-28
298601,Gro,Demir,47612,Senior Staff,1997-11-19
298601,Gro,Demir,47612,Staff,1990-11-19
298609,Shirish,Garrabrants,40000,Technique Leader,1990-04-03
298616,Kenton,Pettit,65891,Senior Staff,1992-06-13
298616,Kenton,Pettit,65891,Staff,1986-06-14
298617,Ziyad,Prochazka,44562,Staff,1994-10-01
298628,Manu,Ariola,41975,Senior Staff,1987-04-08
298642,Conor,Jording,54638,Senior Staff,1991-11-22
298642,Conor,Jording,54638,Staff,1985-11-22
298653,Tru,Dulay,49646,Engineer,1987-07-15
298653,Tru,Dulay,49646,Senior Engineer,1996-07-14
298660,Idoia,Capobianchi,44317,Engineer,1988-07-26
298660,Idoia,Capobianchi,44317,Senior Engineer,1995-07-27
298665,Hongzhu,Vickson,40000,Senior Staff,1996-08-08
298665,Hongzhu,Vickson,40000,Staff,1987-08-09
298666,Dinah,Gargeya,65738,Engineer,1986-02-12
298666,Dinah,Gargeya,65738,Senior Engineer,1994-02-12
298668,Lorien,Bahr,40000,Engineer,1989-09-03
298668,Lorien,Bahr,40000,Senior Engineer,1994-09-03
298669,Shigenori,Chappelet,40000,Engineer,1989-02-24
298669,Shigenori,Chappelet,40000,Senior Engineer,1994-02-24
298671,Sukumar,Codenie,50847,Engineer,1990-06-30
298671,Sukumar,Codenie,50847,Senior Engineer,1999-06-30
298674,Tesuro,Heiserman,42894,Engineer,1989-08-28
298674,Tesuro,Heiserman,42894,Senior Engineer,1997-08-28
298678,Shai,Steinauer,40000,Senior Staff,1997-05-07
298678,Shai,Steinauer,40000,Staff,1991-05-08
298683,Divine,Skrikant,40000,Engineer,1999-11-05
298693,Taiji,Basawa,40000,Engineer,1997-04-06
298700,Teunis,Monkewich,52596,Senior Staff,2001-10-25
298700,Teunis,Monkewich,52596,Staff,1992-10-25
298701,Jayson,Quittner,74565,Assistant Engineer,1985-09-23
298701,Jayson,Quittner,74565,Engineer,1994-09-23
298704,Cedric,Bach,83923,Senior Staff,2002-02-22
298704,Cedric,Bach,83923,Staff,1993-02-22
